Index,Sales
86588,7449
86589,6940
86590,952
86591,7079
86592,5324
86593,8724
86594,5619
86595,1576
86596,7710
86597,4692
86598,7431
86599,5149
86600,7214
86601,1459
86602,8075
86603,6250
86604,814
86605,7168
86606,4600
86607,5113
86608,5608
86609,7081
86610,8541
86611,5969
86612,7801
86613,5044
86614,6990
86615,5183
86616,5309
86617,6494
86618,5140
86619,5754
86620,6368
86621,6220
86622,6590
86623,7732
86624,1118
86625,6263
86626,6633
86627,9037
86628,6154
86629,4605
86630,8367
86631,5716
86632,6702
86633,4818
86634,5119
86635,7362
86636,5724
86637,8162
86638,6718
86639,7894
86640,7154
86641,7353
86642,8629
86643,8328
86644,6348
86645,7547
86646,1091
86647,8168
86648,4879
86649,7245
86650,8189
86651,5628
86652,5688
86653,1262
86654,6844
86655,6711
86656,7705
86657,5354
86658,5784
86659,8602
86660,4836
86661,5049
86662,7449
86663,7492
86664,5018
86665,648
86666,7927
86667,5601
86668,5188
86669,9290
86670,8093
86671,8472
86672,7862
86673,8161
86674,5065
86675,5693
86676,7566
86677,7340
86678,7588
86679,8490
86680,8628
86681,5402
86682,6620
86683,7524
86684,6738
86685,6524
86686,7519
86687,1027
86688,905
86689,5405
86690,7984
86691,7079
86692,5850
86693,7518
86694,1622
86695,6124
86696,5688
86697,691
86698,5962
86699,8437
86700,7196
86701,5971
86702,8842
86703,7615
86704,6935
86705,5989
86706,8463
86707,7058
86708,1214
86709,6049
86710,696
86711,7917
86712,5679
86713,8324
86714,5249
86715,7627
86716,1166
86717,4631
86718,8102
86719,5110
86720,7680
86721,7088
86722,5978
86723,5599
86724,7422
86725,5092
86726,1139
86727,8297
86728,1313
86729,8198
86730,7798
86731,7203
86732,6094
86733,5135
86734,8815
86735,5892
86736,6464
86737,7310
86738,8538
86739,1043
86740,7072
86741,8977
86742,7584
86743,4906
86744,9407
86745,4788
86746,5775
86747,5279
86748,5998
86749,8354
86750,739
86751,4743
86752,7810
86753,6058
86754,5414
86755,7889
86756,1260
86757,5190
86758,9600
86759,8112
86760,8801
86761,7968
86762,8472
86763,8482
86764,8109
86765,8121
86766,8479
86767,7863
86768,9008
86769,7895
86770,6573
86771,7621
86772,8909
86773,959
86774,7776
86775,6203
86776,1220
86777,1770
86778,1141
86779,8466
86780,5355
86781,1450
86782,1429
86783,5285
86784,5099
86785,5446
86786,8886
86787,6465
86788,5617
86789,3651
86790,7247
86791,9035
86792,1828
86793,5424
86794,6901
86795,7664
86796,9348
86797,8913
86798,8265
86799,7877
86800,8774
86801,8570
86802,7369
86803,1690
86804,5403
86805,9110
86806,5816
86807,7739
86808,6397
86809,1236
86810,8982
86811,8096
86812,5430
86813,5725
86814,1338
86815,7296
86816,8361
86817,7301
86818,5968
86819,5560
86820,6204
86821,1263
86822,8598
86823,5999
86824,5773
86825,8978
86826,1124
86827,7246
86828,5233
86829,5328
86830,8490
86831,5499
86832,7022
86833,6435
86834,6643
86835,5217
86836,2486
86837,8016
86838,6300
86839,5821
86840,9185
86841,5281
86842,1354
86843,5698
86844,8638
86845,6068
86846,5147
86847,7251
86848,1945
86849,5494
86850,8173
86851,1571
86852,1525
86853,5003
86854,1477
86855,5634
86856,8944
86857,5542
86858,8855
86859,5526
86860,1359
86861,8295
86862,5376
86863,8740
86864,5665
86865,6138
86866,6266
86867,6556
86868,7834
86869,1386
86870,5590
86871,6943
86872,1933
86873,6805
86874,8021
86875,1290
86876,7114
86877,5478
86878,8574
86879,1572
86880,6374
86881,1215
86882,5930
86883,6926
86884,5617
86885,1498
86886,6531
86887,8852
86888,7178
86889,863
86890,9126
86891,5912
86892,3111
86893,1887
86894,5421
86895,5264
86896,911
86897,1007
86898,8543
86899,6161
86900,8500
86901,5451
86902,6273
86903,5634
86904,6186
86905,7529
86906,5903
86907,6095
86908,6782
86909,7522
86910,7006
86911,8386
86912,9230
86913,8516
86914,7464
86915,6652
86916,8130
86917,6282
86918,7155
86919,7726
86920,7872
86921,8612
86922,7383
86923,8849
86924,5360
86925,7020
86926,8731
86927,7294
86928,1077
86929,6944
86930,1098
86931,9256
86932,8635
86933,5312
86934,1188
86935,8238
86936,7803
86937,6173
86938,6027
86939,6085
86940,6280
86941,7152
86942,7376
86943,8204
86944,5712
86945,7617
86946,9222
86947,9117
86948,6877
86949,7525
86950,1434
86951,8200
86952,1002
86953,1624
86954,5620
86955,8317
86956,7039
86957,9717
86958,7137
86959,5574
86960,8268
86961,7392
86962,8146
86963,8968
86964,6561
86965,5910
86966,6359
86967,5833
86968,5051
86969,6312
86970,8608
86971,7898
86972,6042
86973,7760
86974,1472
86975,7555
86976,7742
86977,1784
86978,7651
86979,6412
86980,1050
86981,9352
86982,5791
86983,8756
86984,6650
86985,1820
86986,6004
86987,8034
86988,6808
86989,6574
86990,7493
86991,1145
86992,6744
86993,5569
86994,5238
86995,6669
86996,7938
86997,7925
86998,8404
86999,7390
87000,8228
87001,8370
87002,7858
87003,7646
87004,1402
87005,7991
87006,6438
87007,6931
87008,7013
87009,1311
87010,6507
87011,5142
87012,6767
87013,8836
87014,7433
87015,1172
87016,6065
87017,6938
87018,5990
87019,8940
87020,5896
87021,8860
87022,8747
87023,8242
87024,7507
87025,8000
87026,8870
87027,1284
87028,7630
87029,6636
87030,8665
87031,7850
87032,6485
87033,4924
87034,6598
87035,5805
87036,5488
87037,5911
87038,634
87039,496
87040,6019
87041,4867
87042,7318
87043,8298
87044,7650
87045,6693
87046,7912
87047,7414
87048,6459
87049,5080
87050,4683
87051,5435
87052,7206
87053,4876
87054,6228
87055,5144
87056,6747
87057,6384
87058,5375
87059,7684
87060,1266
87061,6838
87062,6390
87063,7280
87064,4731
87065,543
87066,6468
87067,6377
87068,6624
87069,7688
87070,7741
87071,8385
87072,7323
87073,587
87074,8423
87075,7092
87076,6254
87077,4774
87078,6020
87079,8454
87080,4988
87081,4940
87082,970
87083,4972
87084,5820
87085,7576
87086,6115
87087,6697
87088,8220
87089,6910
87090,3097
87091,5758
87092,880
87093,7446
87094,5650
87095,6096
87096,8186
87097,8668
87098,7807
87099,6002
87100,448
87101,5583
87102,7918
87103,5445
87104,4849
87105,5649
87106,6829
87107,800
87108,7308
87109,6953
87110,4945
87111,6082
87112,4592
87113,1136
87114,6389
87115,7097
87116,309
87117,6347
87118,5237
87119,7001
87120,848
87121,5473
87122,8015
87123,784
87124,5953
87125,6323
87126,5541
87127,7185
87128,7249
87129,1932
87130,5843
87131,8428
87132,7172
87133,8702
87134,8359
87135,5450
87136,5719
87137,618
87138,5171
87139,832
87140,5267
87141,5063
87142,6451
87143,4892
87144,5080
87145,6821
87146,1333
87147,1274
87148,7962
87149,1379
87150,6251
87151,2557
87152,8301
87153,5858
87154,1391
87155,5726
87156,5414
87157,7592
87158,682
87159,4588
87160,923
87161,7674
87162,7816
87163,5511
87164,5015
87165,8481
87166,8247
87167,8355
87168,7344
87169,7304
87170,7467
87171,5356
87172,5063
87173,5531
87174,570
87175,8793
87176,453
87177,6007
87178,7222
87179,8631
87180,7558
87181,6372
87182,1230
87183,7542
87184,8414
87185,8054
87186,5019
87187,5279
87188,7371
87189,4726
87190,8111
87191,8315
87192,661
87193,5358
87194,5728
87195,6089
87196,6938
87197,4636
87198,7188
87199,805
87200,8332
87201,1216
87202,8044
87203,405
87204,8798
87205,8556
87206,8676
87207,7566
87208,666
87209,6583
87210,591
87211,8572
87212,7063
87213,5881
87214,357
87215,8306
87216,4801
87217,8390
87218,7619
87219,4758
87220,7437
87221,6971
87222,6742
87223,5342
87224,1017
87225,5110
87226,7925
87227,5712
87228,9163
87229,4822
87230,6213
87231,8177
87232,7936
87233,6740
87234,6692
87235,8058
87236,730
87237,5884
87238,8563
87239,6968
87240,7341
87241,8282
87242,4870
87243,5349
87244,9046
87245,7384
87246,7462
87247,5065
87248,875
87249,7076
87250,6836
87251,4679
87252,8084
87253,1018
87254,7110
87255,6465
87256,7946
87257,5219
87258,7711
87259,6560
87260,5619
87261,6974
87262,6815
87263,5632
87264,1070
87265,4710
87266,6190
87267,757
87268,944
87269,4545
87270,6601
87271,4497
87272,5036
87273,8295
87274,7067
87275,5006
87276,8193
87277,7555
87278,896
87279,522
87280,5607
87281,7928
87282,7763
87283,709
87284,4897
87285,5514
87286,4662
87287,4449
87288,5262
87289,6098
87290,7714
87291,4806
87292,7480
87293,6879
87294,7989
87295,8020
87296,918
87297,7646
87298,7832
87299,5745
87300,5158
87301,8081
87302,5977
87303,736
87304,8202
87305,4749
87306,5660
87307,7768
87308,4946
87309,7704
87310,4422
87311,330
87312,7500
87313,7259
87314,7242
87315,5333
87316,5042
87317,4115
87318,4845
87319,4764
87320,6636
87321,7561
87322,4163
87323,5504
87324,210
87325,257
87326,4588
87327,8093
87328,6006
87329,6906
87330,3976
87331,6011
87332,4576
87333,0
87334,8112
87335,4593
87336,5172
87337,544
87338,4424
87339,5568
87340,6889
87341,6751
87342,23
87343,4190
87344,146
87345,4072
87346,71
87347,232
87348,4655
87349,7516
87350,4379
87351,0
87352,4672
87353,5691
87354,6040
87355,0
87356,7062
87357,5670
87358,6618
87359,5395
87360,4551
87361,7944
87362,5072
87363,4136
87364,4184
87365,6266
87366,50
87367,119
87368,8016
87369,7608
87370,7334
87371,530
87372,5532
87373,6252
87374,4040
87375,6377
87376,6061
87377,5703
87378,6856
87379,0
87380,3811
87381,193
87382,6658
87383,5902
87384,7425
87385,4181
87386,6868
87387,5119
87388,693
87389,6964
87390,2283
87391,7395
87392,705
87393,4259
87394,6288
87395,8477
87396,0
87397,4963
87398,4088
87399,6622
87400,4825
87401,4024
87402,5565
87403,3902
87404,7372
87405,1246
87406,4394
87407,4802
87408,7055
87409,7534
87410,7025
87411,6129
87412,7737
87413,7668
87414,6486
87415,0
87416,5267
87417,4286
87418,7404
87419,4897
87420,5882
87421,6594
87422,6997
87423,5162
87424,6281
87425,4930
87426,6224
87427,3906
87428,7723
87429,384
87430,114
87431,3859
87432,580
87433,6502
87434,5025
87435,7672
87436,4376
87437,5195
87438,4792
87439,7238
87440,4206
87441,5637
87442,6760
87443,6800
87444,7226
87445,6152
87446,7130
87447,6655
87448,7595
87449,0
87450,7615
87451,7491
87452,5704
87453,6193
87454,5157
87455,4921
87456,6390
87457,2411
87458,6007
87459,6381
87460,4533
87461,450
87462,6727
87463,588
87464,7367
87465,4238
87466,7612
87467,7728
87468,4787
87469,6285
87470,4560
87471,5512
87472,0
87473,4472
87474,6499
87475,7398
87476,0
87477,6056
87478,6632
87479,8107
87480,7742
87481,0
87482,6880
87483,6150
87484,5321
87485,7982
87486,7646
87487,6135
87488,6685
87489,4828
87490,7870
87491,7250
87492,6054
87493,5874
87494,7432
87495,6794
87496,4333
87497,647
87498,5328
87499,7121
87500,7629
87501,4329
87502,4394
87503,5198
87504,0
87505,5412
87506,4759
87507,7028
87508,7231
87509,6536
87510,4964
87511,332
87512,4958
87513,5915
87514,6406
87515,284
87516,4350
87517,4669
87518,7358
87519,4458
87520,6519
87521,5686
87522,5911
87523,7302
87524,0
87525,5938
87526,0
87527,4254
87528,4728
87529,7886
87530,6933
87531,0
87532,7164
87533,6776
87534,5542
87535,6988
87536,6872
87537,6424
87538,4302
87539,7076
87540,5765
87541,6315
87542,5698
87543,4211
87544,0
87545,3949
87546,8463
87547,236
87548,3997
87549,7802
87550,3993
87551,7795
87552,7276
87553,5782
87554,4120
87555,0
87556,5291
87557,5897
87558,5334
87559,3763
87560,98
87561,5316
87562,4045
87563,5142
87564,5134
87565,6411
87566,7774
87567,5527
87568,1974
87569,44
87570,4933
87571,6563
87572,189
87573,4376
87574,7146
87575,6781
87576,5300
87577,162
87578,4581
87579,6165
87580,7997
87581,6042
87582,1123
87583,7187
87584,8681
87585,7597
87586,6048
87587,5358
87588,7538
87589,6543
87590,1005
87591,5189
87592,8338
87593,8037
87594,6428
87595,8446
87596,1107
87597,7420
87598,1202
87599,5767
87600,7667
87601,6712
87602,5199
87603,7275
87604,4910
87605,8182
87606,7528
87607,5033
87608,7442
87609,1197
87610,8629
87611,632
87612,727
87613,8240
87614,1266
87615,6299
87616,8259
87617,5767
87618,7968
87619,8499
87620,7603
87621,6913
87622,5337
87623,7390
87624,8277
87625,4867
87626,7063
87627,1032
87628,6418
87629,5737
87630,5267
87631,8886
87632,4958
87633,5328
87634,5803
87635,6883
87636,1341
87637,6798
87638,7664
87639,6412
87640,5834
87641,8647
87642,5467
87643,5698
87644,7020
87645,6712
87646,5773
87647,6143
87648,1154
87649,8542
87650,7571
87651,6924
87652,7803
87653,5942
87654,8407
87655,9056
87656,1241
87657,6905
87658,5193
87659,6507
87660,8268
87661,8242
87662,5972
87663,1702
87664,6604
87665,6234
87666,7872
87667,8251
87668,5220
87669,7069
87670,1714
87671,6808
87672,7324
87673,5294
87674,8922
87675,914
87676,8247
87677,6128
87678,5215
87679,7645
87680,8999
87681,6438
87682,1080
87683,5693
87684,1655
87685,5672
87686,893
87687,8034
87688,6077
87689,7502
87690,6050
87691,6342
87692,8085
87693,6329
87694,7889
87695,7881
87696,5097
87697,5864
87698,6058
87699,8064
87700,6080
87701,7201
87702,6790
87703,866
87704,7736
87705,8612
87706,6420
87707,5929
87708,5247
87709,7528
87710,4772
87711,8621
87712,8707
87713,6513
87714,8337
87715,1053
87716,8895
87717,6817
87718,7973
87719,8516
87720,8552
87721,1339
87722,8525
87723,5054
87724,6173
87725,1293
87726,7168
87727,6447
87728,6877
87729,6137
87730,941
87731,5707
87732,1218
87733,5311
87734,680
87735,5602
87736,6947
87737,8677
87738,8804
87739,5758
87740,1245
87741,5972
87742,7511
87743,8006
87744,1459
87745,2255
87746,8624
87747,984
87748,7152
87749,8367
87750,5385
87751,7877
87752,8617
87753,7785
87754,6204
87755,7898
87756,4915
87757,5837
87758,7812
87759,5403
87760,5681
87761,7967
87762,4820
87763,7907
87764,7941
87765,7759
87766,7415
87767,5124
87768,7297
87769,8736
87770,5172
87771,7694
87772,7247
87773,8708
87774,8816
87775,5145
87776,7137
87777,5854
87778,5263
87779,8173
87780,770
87781,8129
87782,5433
87783,7158
87784,1393
87785,775
87786,6342
87787,7598
87788,1553
87789,8311
87790,1059
87791,3420
87792,8638
87793,7790
87794,5559
87795,5081
87796,7158
87797,6207
87798,5049
87799,6782
87800,8777
87801,8376
87802,1127
87803,989
87804,909
87805,7294
87806,6669
87807,5385
87808,6068
87809,7160
87810,8434
87811,5403
87812,8569
87813,9116
87814,9369
87815,8155
87816,5795
87817,8746
87818,5342
87819,6577
87820,5688
87821,6535
87822,1538
87823,5481
87824,9017
87825,5494
87826,7015
87827,5129
87828,9486
87829,7507
87830,6574
87831,6699
87832,5001
87833,7627
87834,7233
87835,1171
87836,7706
87837,5542
87838,5006
87839,7283
87840,1589
87841,8404
87842,5388
87843,8982
87844,5678
87845,7433
87846,818
87847,4985
87848,1597
87849,957
87850,6788
87851,845
87852,8990
87853,4819
87854,249
87855,7308
87856,158
87857,7233
87858,8059
87859,697
87860,5730
87861,7329
87862,6754
87863,5511
87864,7681
87865,7167
87866,649
87867,6142
87868,5284
87869,969
87870,5868
87871,1027
87872,585
87873,4484
87874,5203
87875,6007
87876,671
87877,371
87878,1685
87879,7028
87880,435
87881,6100
87882,676
87883,5664
87884,4511
87885,6450
87886,4693
87887,7437
87888,5198
87889,6493
87890,4527
87891,1019
87892,4416
87893,4554
87894,5402
87895,4432
87896,5479
87897,1132
87898,5472
87899,8916
87900,7242
87901,983
87902,323
87903,5851
87904,8352
87905,5773
87906,7612
87907,6004
87908,414
87909,5858
87910,8246
87911,297
87912,510
87913,7560
87914,7797
87915,7672
87916,6863
87917,7338
87918,770
87919,8421
87920,2850
87921,8139
87922,6143
87923,7467
87924,6845
87925,5138
87926,4623
87927,7973
87928,7302
87929,5129
87930,8448
87931,1086
87932,7864
87933,6308
87934,5294
87935,4629
87936,6034
87937,276
87938,558
87939,7876
87940,7678
87941,889
87942,7403
87943,5481
87944,4833
87945,5111
87946,5634
87947,6219
87948,6591
87949,7930
87950,6598
87951,7220
87952,6336
87953,4575
87954,5938
87955,4816
87956,7585
87957,462
87958,5109
87959,8799
87960,4677
87961,5032
87962,5403
87963,6212
87964,6354
87965,4298
87966,62
87967,387
87968,6706
87969,110
87970,7603
87971,7311
87972,6820
87973,6663
87974,5118
87975,628
87976,7137
87977,5842
87978,4773
87979,6968
87980,5264
87981,1144
87982,8048
87983,4480
87984,8234
87985,6872
87986,537
87987,5637
87988,8078
87989,4389
87990,7769
87991,5508
87992,8054
87993,7033
87994,6618
87995,5772
87996,7002
87997,633
87998,6130
87999,601
88000,6727
88001,5573
88002,201
88003,553
88004,5189
88005,6221
88006,7768
88007,6959
88008,4816
88009,483
88010,6678
88011,8316
88012,6377
88013,7494
88014,5973
88015,7399
88016,4741
88017,7699
88018,8138
88019,6632
88020,6589
88021,6958
88022,4990
88023,340
88024,5966
88025,5233
88026,6932
88027,4864
88028,5102
88029,6941
88030,6938
88031,5603
88032,7807
88033,489
88034,5943
88035,7372
88036,344
88037,6248
88038,4833
88039,7190
88040,4436
88041,4202
88042,6500
88043,8325
88044,5558
88045,8000
88046,7398
88047,5360
88048,7742
88049,4911
88050,5499
88051,5568
88052,5167
88053,7464
88054,4602
88055,6238
88056,8167
88057,5198
88058,7708
88059,4463
88060,4759
88061,7671
88062,4972
88063,8051
88064,8547
88065,6313
88066,5267
88067,6850
88068,6724
88069,771
88070,823
88071,6568
88072,5849
88073,7124
88074,4620
88075,7076
88076,8207
88077,6228
88078,4650
88079,4341
88080,4768
88081,4645
88082,4698
88083,4924
88084,724
88085,7057
88086,5878
88087,4346
88088,7834
88089,5488
88090,8412
88091,7215
88092,7982
88093,6582
88094,7094
88095,8108
88096,5226
88097,8112
88098,5372
88099,8042
88100,5760
88101,7946
88102,8069
88103,7319
88104,7837
88105,6343
88106,4559
88107,8177
88108,206
88109,4789
88110,7029
88111,8429
88112,5123
88113,8487
88114,6713
88115,5596
88116,6589
88117,7516
88118,419
88119,7097
88120,7427
88121,4250
88122,4897
88123,7689
88124,7955
88125,4725
88126,5619
88127,4845
88128,5153
88129,7079
88130,3721
88131,0
88132,4548
88133,5599
88134,6596
88135,4026
88136,6896
88137,4105
88138,0
88139,6709
88140,5361
88141,6012
88142,6438
88143,5716
88144,4148
88145,270
88146,5948
88147,7449
88148,7187
88149,6580
88150,0
88151,4675
88152,6848
88153,4000
88154,7492
88155,5731
88156,5018
88157,7466
88158,0
88159,4305
88160,6101
88161,4740
88162,0
88163,7927
88164,6752
88165,5585
88166,4976
88167,6322
88168,5735
88169,6688
88170,4861
88171,7557
88172,7380
88173,4199
88174,6966
88175,4954
88176,5827
88177,4645
88178,5523
88179,7149
88180,3844
88181,6442
88182,5518
88183,7058
88184,77
88185,5388
88186,4879
88187,0
88188,7697
88189,6875
88190,6244
88191,6784
88192,5510
88193,8
88194,0
88195,5385
88196,4031
88197,4370
88198,0
88199,4491
88200,6201
88201,4074
88202,3983
88203,6231
88204,6339
88205,6614
88206,0
88207,5480
88208,4489
88209,3940
88210,3865
88211,5045
88212,5963
88213,7428
88214,0
88215,7488
88216,4196
88217,7327
88218,7764
88219,4783
88220,6547
88221,6318
88222,5601
88223,3956
88224,0
88225,6072
88226,5523
88227,4078
88228,5324
88229,5758
88230,7435
88231,0
88232,6086
88233,0
88234,8180
88235,29
88236,6226
88237,3796
88238,5229
88239,1066
88240,6950
88241,5087
88242,6700
88243,7122
88244,2231
88245,56
88246,6505
88247,6356
88248,0
88249,4010
88250,6105
88251,3908
88252,6984
88253,7096
88254,3892
88255,5831
88256,4153
88257,5015
88258,4753
88259,3678
88260,3726
88261,4853
88262,7931
88263,8297
88264,150
88265,349
88266,6675
88267,4475
88268,7154
88269,3583
88270,7336
88271,4122
88272,7431
88273,3935
88274,5876
88275,3812
88276,7070
88277,7310
88278,4991
88279,6452
88280,513
88281,3860
88282,4196
88283,7177
88284,5874
88285,6456
88286,6517
88287,400
88288,7588
88289,5506
88290,5346
88291,7045
88292,6197
88293,4665
88294,7524
88295,4783
88296,6817
88297,5249
88298,4939
88299,4859
88300,0
88301,5231
88302,4483
88303,6478
88304,408
88305,6940
88306,5694
88307,5223
88308,6601
88309,4214
88310,4766
88311,0
88312,7547
88313,6108
88314,4244
88315,7415
88316,7062
88317,7353
88318,4139
88319,0
88320,7615
88321,6382
88322,5971
88323,4891
88324,7320
88325,6692
88326,204
88327,0
88328,3769
88329,4606
88330,0
88331,4292
88332,4169
88333,4509
88334,52
88335,7245
88336,0
88337,466
88338,4396
88339,5110
88340,0
88341,4058
88342,6822
88343,3630
88344,0
88345,3817
88346,4278
88347,7836
88348,5955
88349,5457
88350,7561
88351,7440
88352,5880
88353,104
88354,152
88355,5215
88356,4353
88357,6726
88358,6135
88359,4569
88360,7801
88361,6305
88362,0
88363,6210
88364,7218
88365,4413
88366,7810
88367,525
88368,5153
88369,4578
88370,7191
88371,6570
88372,6808
88373,1690
88374,6044
88375,5593
88376,6475
88377,4648
88378,364
88379,7215
88380,7519
88381,4621
88382,5140
88383,4401
88384,7706
88385,5136
88386,7051
88387,6414
88388,6779
88389,13
88390,0
88391,6845
88392,4584
88393,0
88394,4214
88395,5969
88396,4004
88397,4717
88398,7690
88399,7114
88400,7895
88401,8268
88402,7967
88403,1338
88404,8939
88405,5616
88406,7742
88407,6943
88408,8977
88409,8295
88410,6938
88411,6026
88412,5451
88413,1006
88414,7300
88415,5312
88416,5403
88417,5355
88418,1124
88419,7296
88420,8756
88421,8886
88422,5498
88423,1945
88424,6930
88425,1188
88426,7013
88427,1828
88428,8021
88429,5989
88430,6805
88431,8574
88432,7630
88433,9110
88434,6279
88435,5790
88436,6041
88437,7617
88438,5446
88439,5146
88440,8542
88441,8228
88442,8370
88443,8607
88444,9717
88445,6065
88446,7492
88447,7294
88448,8598
88449,6281
88450,8635
88451,7646
88452,6561
88453,7506
88454,6411
88455,9126
88456,8516
88457,8129
88458,5773
88459,863
88460,1215
88461,5664
88462,9256
88463,8855
88464,5634
88465,5725
88466,1820
88467,3651
88468,6926
88469,8360
88470,1172
88471,7664
88472,8478
88473,8237
88474,6160
88475,1220
88476,7725
88477,958
88478,6900
88479,8199
88480,9184
88481,6186
88482,5328
88483,8800
88484,8569
88485,7178
88486,1887
88487,8730
88488,1145
88489,7521
88490,1097
88491,7528
88492,9600
88493,8095
88494,9221
88495,7876
88496,1428
88497,1784
88498,8146
88499,5098
88500,5430
88501,6173
88502,8204
88503,5285
88504,6573
88505,8944
88506,8386
88507,9008
88508,1385
88509,9230
88510,1263
88511,9347
88512,5360
88513,7247
88514,7621
88515,5568
88516,5216
88517,1236
88518,8316
88519,5909
88520,1449
88521,5264
88522,1933
88523,7005
88524,1354
88525,6265
88526,8499
88527,6635
88528,8665
88529,8848
88530,8265
88531,7039
88532,8108
88533,6573
88534,7389
88535,9117
88536,5616
88537,5634
88538,7862
88539,6203
88540,7368
88541,7391
88542,7991
88543,8612
88544,7834
88545,5589
88546,8471
88547,1402
88548,6943
88549,6781
88550,7738
88551,7021
88552,5559
88553,6137
88554,8482
88555,8740
88556,5141
88557,7925
88558,6203
88559,6311
88560,6273
88561,6465
88562,7246
88563,7383
88564,6359
88565,6808
88566,5051
88567,7136
88568,8034
88569,1572
88570,5698
88571,8172
88572,5816
88573,8774
88574,5833
88575,8404
88576,7776
88577,1570
88578,9035
88579,1359
88580,7858
88581,8747
88582,6643
88583,7937
88584,6396
88585,5478
88586,1001
88587,1472
88588,7898
88589,5573
88590,7432
88591,1140
88592,8869
88593,6507
88594,8000
88595,7872
88596,6877
88597,6374
88598,6651
88599,6669
88600,5232
88601,2486
88602,1690
88603,8112
88604,8981
88605,5999
88606,3110
88607,7802
88608,1290
88609,5424
88610,5912
88611,1311
88612,5903
88613,8465
88614,7251
88615,7019
88616,6530
88617,8908
88618,8016
88619,1497
88620,911
88621,6299
88622,8967
88623,5542
88624,8120
88625,6085
88626,8638
88627,1769
88628,1049
88629,7155
88630,5003
88631,5895
88632,8852
88633,5420
88634,5189
88635,6766
88636,7375
88637,5929
88638,8835
88639,8242
88640,7555
88641,5968
88642,1284
88643,1076
88644,6435
88645,5619
88646,6649
88647,5712
88648,9351
88649,5525
88650,7651
88651,1433
88652,6438
88653,7525
88654,7759
88655,6556
88656,5237
88657,8860
88658,6744
88659,6004
88660,5376
88661,1524
88662,7151
88663,8912
88664,5494
88665,1476
88666,7464
88667,5821
88668,6068
88669,1624
88670,5280
88671,8490
88672,6095
88673,4537
88674,7538
88675,335
88676,7081
88677,5695
88678,3863
88679,6732
88680,5916
88681,6065
88682,6873
88683,4242
88684,7565
88685,7616
88686,6894
88687,6257
88688,4210
88689,4354
88690,4902
88691,5878
88692,454
88693,7994
88694,5414
88695,388
88696,4290
88697,6506
88698,193
88699,6156
88700,150
88701,6964
88702,5400
88703,3767
88704,6385
88705,584
88706,5434
88707,5199
88708,7619
88709,4829
88710,3911
88711,7006
88712,6755
88713,4555
88714,5030
88715,7874
88716,5901
88717,7746
88718,6659
88719,214
88720,697
88721,4338
88722,7243
88723,4660
88724,4950
88725,4398
88726,8020
88727,6798
88728,4258
88729,7949
88730,236
88731,7600
88732,75
88733,8364
88734,7732
88735,5076
88736,4306
88737,4185
88738,48
88739,4263
88740,7402
88741,6147
88742,7650
88743,5044
88744,0
88745,4124
88746,0
88747,7704
88748,5338
88749,6060
88750,6490
88751,3954
88752,3906
88753,6937
88754,4791
88755,6289
88756,0
88757,7280
88758,7495
88759,5037
88760,6876
88761,7772
88762,7376
88763,7634
88764,7059
88765,6785
88766,4333
88767,7134
88768,123
88769,6540
88770,4398
88771,5272
88772,4028
88773,6415
88774,5337
88775,198
88776,5320
88777,7511
88778,6286
88779,4188
88780,289
88781,4324
88782,4002
88783,5124
88784,5176
88785,6140
88786,4754
88787,7673
88788,6885
88789,6197
88790,4832
88791,262
88792,7677
88793,6622
88794,2415
88795,0
88796,6627
88797,7986
88798,7338
88799,7002
88800,7429
88801,4076
88802,5784
88803,4937
88804,4597
88805,5642
88806,336
88807,5770
88808,27
88809,4763
88810,4925
88811,6524
88812,4580
88813,4384
88814,4585
88815,6641
88816,5690
88817,241
88818,7799
88819,102
88820,5295
88821,5046
88822,7125
88823,4215
88824,4667
88825,651
88826,3981
88827,534
88828,5942
88829,6229
88830,6702
88831,7624
88832,4092
88833,0
88834,3815
88835,6663
88836,4967
88837,6636
88838,8116
88839,6860
88840,0
88841,0
88842,6992
88843,6410
88844,4694
88845,0
88846,0
88847,6271
88848,4732
88849,5138
88850,5531
88851,6428
88852,7236
88853,0
88854,6503
88855,7520
88856,7150
88857,5416
88858,4462
88859,0
88860,7264
88861,6764
88862,592
88863,4768
88864,0
88865,7230
88866,5569
88867,8482
88868,4806
88869,7372
88870,5325
88871,4849
88872,4476
88873,6910
88874,4674
88875,6689
88876,5508
88877,6015
88878,6598
88879,6968
88880,4045
88881,4119
88882,710
88883,0
88884,3997
88885,4049
88886,7399
88887,6319
88888,7742
88889,7362
88890,4489
88891,6011
88892,54
88893,5804
88894,1250
88895,7881
88896,6133
88897,7168
88898,6381
88899,166
88900,5708
88901,5546
88902,7255
88903,8112
88904,7307
88905,7890
88906,5707
88907,6394
88908,7708
88909,6058
88910,0
88911,4140
88912,5919
88913,5572
88914,5665
88915,0
88916,5064
88917,4859
88918,5777
88919,4968
88920,7029
88921,7246
88922,7032
88923,4381
88924,5407
88925,4429
88926,6567
88927,118
88928,6154
88929,5702
88930,6780
88931,5786
88932,548
88933,5202
88934,0
88935,4381
88936,5161
88937,5229
88938,7504
88939,7334
88940,4676
88941,4167
88942,7613
88943,4194
88944,6293
88945,1875
88946,4488
88947,5695
88948,869
88949,7841
88950,6688
88951,1185
88952,8159
88953,5667
88954,5459
88955,6407
88956,7702
88957,7236
